,Unnamed: 0,img,difficulty_score,split
3017,3017,2008_006094,3.277613,train
4640,4640,2009_000602,3.277647,train
2899,2899,2008_005863,3.277656,train
4305,4305,2008_008713,3.277759,train
1929,1929,2008_003905,3.278065,train
106,106,2008_000223,3.278288,train
8703,8703,2010_003303,3.278518,train
4220,4220,2008_008541,3.27881,train
4835,4835,2009_000974,3.278909,train
9894,9894,2010_005678,3.278931,train
4727,4727,2009_000762,3.279007,train
4000,4000,2008_008095,3.279111,train
2674,2674,2008_005399,3.279115,train
9344,9344,2010_004600,3.279119,train
9065,9065,2010_004053,3.2791660000000005,train
2833,2833,2008_005721,3.2792480000000004,train
2340,2340,2008_004716,3.27935,train
11398,11398,2011_002949,3.279358,train
8324,8324,2010_002556,3.279471,train
4494,4494,2009_000318,3.279581,train
1449,1449,2008_002936,3.279892,train
11472,11472,2011_003115,3.28,train
2435,2435,2008_004920,3.28,train
6895,6895,2009_004999,3.28,train
7618,7618,2010_001130,3.28,train
2487,2487,2008_005033,3.28,train
7732,7732,2010_001364,3.28,train
8656,8656,2010_003219,3.28,train
8864,8864,2010_003645,3.28,train
7479,7479,2010_000855,3.28,train
7315,7315,2010_000522,3.28,train
10058,10058,2010_005996,3.28,train
2776,2776,2008_005616,3.28,train
7211,7211,2010_000318,3.28,train
4014,4014,2008_008122,3.28,train
3910,3910,2008_007912,3.28,train
8673,8673,2010_003250,3.28,train
10298,10298,2011_000438,3.28,train
7667,7667,2010_001234,3.28,train
11460,11460,2011_003079,3.28,train
8207,8207,2010_002327,3.28,train
7271,7271,2010_000439,3.28,train
10478,10478,2011_000845,3.28,train
8254,8254,2010_002418,3.28,train
7829,7829,2010_001557,3.28,train
7885,7885,2010_001675,3.28,train
7845,7845,2010_001587,3.28,train
11222,11222,2011_002535,3.28,train
7486,7486,2010_000870,3.28,train
10303,10303,2011_000450,3.28,train
3770,3770,2008_007632,3.28,train
9968,9968,2010_005830,3.28,train
8517,8517,2010_002937,3.28,train
7350,7350,2010_000588,3.28,train
10448,10448,2011_000778,3.28,train
11353,11353,2011_002851,3.28,train
3813,3813,2008_007719,3.28,train
11376,11376,2011_002911,3.28,train
8490,8490,2010_002877,3.28,train
3723,3723,2008_007531,3.28,train
7851,7851,2010_001599,3.28,train
11410,11410,2011_002974,3.28,train
10639,10639,2011_001217,3.28,train
7508,7508,2010_000914,3.28,train
8028,8028,2010_001962,3.28,train
8145,8145,2010_002199,3.28,train
8447,8447,2010_002797,3.28,train
10682,10682,2011_001310,3.28,train
11366,11366,2011_002881,3.28,train
7333,7333,2010_000559,3.28,train
7201,7201,2010_000299,3.28,train
1855,1855,2008_003764,3.28,train
8072,8072,2010_002046,3.28,train
7600,7600,2010_001105,3.28,train
4040,4040,2008_008184,3.28,train
8153,8153,2010_002215,3.28,train
2508,2508,2008_005071,3.28,train
4004,4004,2008_008103,3.28,train
8374,8374,2010_002659,3.28,train
7153,7153,2010_000198,3.28,train
9762,9762,2010_005429,3.28,train
9544,9544,2010_005000,3.28,train
10069,10069,2010_006021,3.28,train
3590,3590,2008_007261,3.28,train
3533,3533,2008_007147,3.28,train
10117,10117,2011_000036,3.28,train
9734,9734,2010_005382,3.28,train
6654,6654,2009_004525,3.28,train
5553,5553,2009_002376,3.28,train
10760,10760,2011_001519,3.28,train
4773,4773,2009_000852,3.28,train
5473,5473,2009_002216,3.28,train
4444,4444,2009_000216,3.28,train
11035,11035,2011_002105,3.28,train
5361,5361,2009_001994,3.28,train
9568,9568,2010_005049,3.28,train
10104,10104,2011_000006,3.28,train
6427,6427,2009_004091,3.28,train
5057,5057,2009_001393,3.28,train
3034,3034,2008_006129,3.28,train
10738,10738,2011_001451,3.28,train
5269,5269,2009_001811,3.28,train
5924,5924,2009_003089,3.28,train
4433,4433,2009_000195,3.28,train
5412,5412,2009_002103,3.28,train
4587,4587,2009_000504,3.28,train
3198,3198,2008_006463,3.28,train
6618,6618,2009_004449,3.28,train
2258,2258,2008_004564,3.28,train
6343,6343,2009_003908,3.28,train
6018,6018,2009_003273,3.28,train
3652,3652,2008_007393,3.28,train
3059,3059,2008_006182,3.28,train
9907,9907,2010_005715,3.28,train
9806,9806,2010_005514,3.28,train
5762,5762,2009_002772,3.28,train
9828,9828,2010_005561,3.28,train
4901,4901,2009_001103,3.28,train
11015,11015,2011_002049,3.28,train
3366,3366,2008_006815,3.28,train
3837,3837,2008_007761,3.2801970000000003,train
6935,6935,2009_005082,3.28037,train
1809,1809,2008_003674,3.280474,train
8193,8193,2010_002303,3.280634,train
11491,11491,2011_003166,3.2808589999999995,train
7131,7131,2010_000160,3.28094,train
7437,7437,2010_000764,3.28128,train
5152,5152,2009_001590,3.281295,train
7318,7318,2010_000527,3.281424,train
9425,9425,2010_004772,3.281537,train
1112,1112,2008_002244,3.281759,train
834,834,2008_001694,3.282004,train
6445,6445,2009_004121,3.28222,train
10640,10640,2011_001220,3.282516,train
10372,10372,2011_000592,3.2827010000000003,train
10281,10281,2011_000400,3.282742,train
917,917,2008_001849,3.28318,train
9239,9239,2010_004380,3.283327,train
352,352,2008_000714,3.283425,train
437,437,2008_000881,3.283859,train
6873,6873,2009_004959,3.283895,train
375,375,2008_000761,3.284118,train
4787,4787,2009_000889,3.284126,train
8055,8055,2010_002018,3.2842519999999995,train
2005,2005,2008_004053,3.284285,train
344,344,2008_000697,3.284302,train
10560,10560,2011_001033,3.284441,train
5807,5807,2009_002856,3.284492,train
8444,8444,2010_002792,3.284546,train
1035,1035,2008_002096,3.284596,train
5265,5265,2009_001806,3.2846550000000003,train
772,772,2008_001575,3.2847480000000004,train
6453,6453,2009_004133,3.2847730000000004,train
663,663,2008_001357,3.2849470000000003,train
11499,11499,2011_003183,3.285,train
8380,8380,2010_002667,3.285,train
6861,6861,2009_004934,3.285,train
10248,10248,2011_000321,3.285137,train
3053,3053,2008_006169,3.2852550000000003,train
5943,5943,2009_003126,3.2852940000000004,train
2592,2592,2008_005244,3.2853230000000004,train
6717,6717,2009_004648,3.285535,train
5590,5590,2009_002439,3.285658,train
8540,8540,2010_002985,3.286025,train
9957,9957,2010_005810,3.286124,train
1095,1095,2008_002212,3.2862910000000003,train
5259,5259,2009_001799,3.286328,train
11170,11170,2011_002414,3.2865010000000003,train
6254,6254,2009_003726,3.2866160000000004,train
9053,9053,2010_004030,3.286622,train
5531,5531,2009_002328,3.28665,train
2681,2681,2008_005414,3.2866660000000003,train
2772,2772,2008_005610,3.2867050000000004,train
5603,5603,2009_002465,3.286707,train
6262,6262,2009_003747,3.287103,train
4594,4594,2009_000519,3.287325,train
8844,8844,2010_003603,3.287344,train
3786,3786,2008_007668,3.2877440000000004,train
10552,10552,2011_001023,3.288209,train
599,599,2008_001215,3.288353,train
1241,1241,2008_002506,3.288495,train
8000,8000,2010_001908,3.288619,train
5788,5788,2009_002827,3.2886870000000004,train
1052,1052,2008_002132,3.2886900000000003,train
2924,2924,2008_005907,3.289061,train
900,900,2008_001815,3.2892879999999995,train
3030,3030,2008_006120,3.289481,train
8740,8740,2010_003379,3.289601,train
10326,10326,2011_000496,3.289775,train
4343,4343,2009_000021,3.2898690000000004,train
471,471,2008_000952,3.289903,train
10086,10086,2010_006056,3.29,train
3488,3488,2008_007058,3.29,train
9161,9161,2010_004230,3.29,train
7904,7904,2010_001710,3.29,train
4418,4418,2009_000161,3.29,train
4050,4050,2008_008203,3.29,train
4705,4705,2009_000725,3.29,train
11066,11066,2011_002163,3.29,train
5713,5713,2009_002676,3.29,train
6182,6182,2009_003594,3.29,train
3859,3859,2008_007812,3.29,train
2808,2808,2008_005677,3.29,train
7752,7752,2010_001406,3.29,train
2242,2242,2008_004534,3.29,train
6351,6351,2009_003922,3.29,train
9135,9135,2010_004184,3.29,train
7841,7841,2010_001580,3.29,train
4073,4073,2008_008246,3.29,train
7043,7043,2009_005297,3.29,train
7994,7994,2010_001892,3.29,train
4284,4284,2008_008676,3.29,train
7059,7059,2010_000018,3.29,train
2602,2602,2008_005257,3.29,train
6125,6125,2009_003490,3.29,train
10073,10073,2010_006028,3.29,train
4138,4138,2008_008370,3.29,train
7157,7157,2010_000204,3.29,train
6676,6676,2009_004561,3.29,train
4915,4915,2009_001126,3.29,train
11324,11324,2011_002779,3.29,train
9395,9395,2010_004708,3.29,train
5678,5678,2009_002612,3.29,train
6462,6462,2009_004152,3.29,train
5589,5589,2009_002438,3.29,train
11272,11272,2011_002640,3.29,train
4076,4076,2008_008254,3.29,train
9877,9877,2010_005646,3.29,train
5642,5642,2009_002552,3.29,train
7932,7932,2010_001763,3.29,train
2892,2892,2008_005848,3.29,train
7562,7562,2010_001020,3.29,train
9111,9111,2010_004139,3.29,train
10387,10387,2011_000630,3.29,train
9681,9681,2010_005272,3.29,train
8682,8682,2010_003263,3.29,train
6594,6594,2009_004403,3.29,train
8053,8053,2010_002015,3.29,train
2978,2978,2008_006027,3.29,train
10174,10174,2011_000162,3.29,train
9835,9835,2010_005572,3.29,train
6928,6928,2009_005073,3.29,train
11031,11031,2011_002097,3.29,train
6803,6803,2009_004822,3.29,train
10832,10832,2011_001665,3.29,train
4111,4111,2008_008322,3.29,train
4124,4124,2008_008344,3.29,train
3396,3396,2008_006873,3.29,train
1856,1856,2008_003766,3.29,train
8275,8275,2010_002457,3.29,train
9719,9719,2010_005352,3.29,train
3322,3322,2008_006720,3.29,train
11250,11250,2011_002590,3.29,train
6778,6778,2009_004771,3.29,train
8797,8797,2010_003507,3.29,train
10492,10492,2011_000887,3.29,train
9334,9334,2010_004584,3.29,train
9634,9634,2010_005180,3.29,train
2078,2078,2008_004214,3.29,train
4751,4751,2009_000816,3.29,train
8400,8400,2010_002705,3.29,train
11488,11488,2011_003159,3.29,train
11295,11295,2011_002706,3.29,train
11261,11261,2011_002616,3.29,train
10612,10612,2011_001152,3.29,train
6349,6349,2009_003920,3.29,train
4295,4295,2008_008695,3.29,train
8375,8375,2010_002660,3.29,train
10891,10891,2011_001794,3.29,train
8812,8812,2010_003537,3.29,train
6910,6910,2009_005036,3.29,train
9260,9260,2010_004432,3.29,train
4609,4609,2009_000547,3.29,train
8815,8815,2010_003540,3.29,train
7347,7347,2010_000582,3.29,train
9351,9351,2010_004620,3.29,train
5869,5869,2009_002986,3.29,train
10691,10691,2011_001327,3.29,train
8691,8691,2010_003280,3.29,train
11426,11426,2011_003010,3.29,train
11109,11109,2011_002272,3.29,train
10002,10002,2010_005894,3.29,train
10810,10810,2011_001618,3.29,train
8989,8989,2010_003899,3.29,train
9059,9059,2010_004042,3.29,train
9310,9310,2010_004537,3.29,train
4064,4064,2008_008229,3.29,train
5435,5435,2009_002141,3.29,train
10752,10752,2011_001501,3.29,train
9905,9905,2010_005709,3.29,train
4528,4528,2009_000397,3.29,train
4093,4093,2008_008288,3.29,train
7016,7016,2009_005234,3.29,train
4324,4324,2008_008757,3.29,train
11509,11509,2011_003207,3.29,train
11435,11435,2011_003027,3.29,train
11357,11357,2011_002864,3.29,train
11446,11446,2011_003048,3.29,train
3890,3890,2008_007871,3.29,train
8859,8859,2010_003635,3.29,train
3801,3801,2008_007696,3.29,train
10263,10263,2011_000364,3.29,train
7173,7173,2010_000246,3.29,train
2958,2958,2008_005978,3.29,train
2397,2397,2008_004841,3.29,train
3383,3383,2008_006841,3.29,train
9746,9746,2010_005403,3.290127,train
8119,8119,2010_002146,3.2902949999999995,train
10164,10164,2011_000130,3.290539,train
338,338,2008_000689,3.2905519999999995,train
4015,4015,2008_008123,3.2907839999999995,train
9182,9182,2010_004278,3.290822,train
3381,3381,2008_006837,3.290957,train
6831,6831,2009_004876,3.291253,train
442,442,2008_000897,3.291396,train
6793,6793,2009_004799,3.2914980000000003,train
9951,9951,2010_005796,3.291575,train
10414,10414,2011_000692,3.29169,train
152,152,2008_000307,3.291814,train
9988,9988,2010_005870,3.2919050000000003,train
6475,6475,2009_004170,3.292018,train
4995,4995,2009_001283,3.29233,train
1533,1533,2008_003100,3.292447,train
6869,6869,2009_004947,3.292478,train
4543,4543,2009_000419,3.292701,train
5088,5088,2009_001452,3.293153,train
10474,10474,2011_000837,3.293249,train
353,353,2008_000716,3.2934650000000003,train
4872,4872,2009_001052,3.293636,train
9066,9066,2010_004054,3.293804,train
11289,11289,2011_002678,3.293815,train
883,883,2008_001789,3.2938629999999995,train
4340,4340,2009_000015,3.294223,train
3964,3964,2008_008018,3.2942440000000004,train
11265,11265,2011_002623,3.294257,train
8681,8681,2010_003260,3.294406,train
2953,2953,2008_005970,3.2944150000000003,train
1151,1151,2008_002329,3.294418,train
11149,11149,2011_002380,3.294433,train
1862,1862,2008_003774,3.294435,train
10486,10486,2011_000859,3.294492,train
11123,11123,2011_002301,3.294544,train
1051,1051,2008_002131,3.294718,train
8562,8562,2010_003032,3.294872,train
9128,9128,2010_004172,3.294877,train
10322,10322,2011_000487,3.2949550000000003,train
10737,10737,2011_001449,3.295,train
3514,3514,2008_007108,3.295029,train
5573,5573,2009_002409,3.2950470000000003,train
1916,1916,2008_003874,3.295152,train
1417,1417,2008_002873,3.295402,train
6534,6534,2009_004276,3.295485,train
1930,1930,2008_003908,3.295756,train
6328,6328,2009_003879,3.295967,train
3113,3113,2008_006288,3.296056,train
8541,8541,2010_002987,3.296113,train
785,785,2008_001598,3.296239,train
10233,10233,2011_000291,3.296506,train
8249,8249,2010_002406,3.297438,train
9184,9184,2010_004280,3.29756,train
2387,2387,2008_004819,3.297607,train
8299,8299,2010_002509,3.297643,train
11199,11199,2011_002488,3.297648,train
8395,8395,2010_002696,3.2980059999999995,train
5725,5725,2009_002703,3.298103,train
6563,6563,2009_004332,3.298484,train
206,206,2008_000418,3.2984910000000003,train
3026,3026,2008_006112,3.299007,train
10594,10594,2011_001116,3.299122,train
4838,4838,2009_000980,3.299167,train
608,608,2008_001230,3.2991900000000003,train
9350,9350,2010_004618,3.2992220000000003,train
9641,9641,2010_005190,3.299227,train
3106,3106,2008_006273,3.29924,train
4468,4468,2009_000276,3.299311,train
953,953,2008_001921,3.299499,train
9255,9255,2010_004423,3.299579,train
10468,10468,2011_000827,3.299625,train
1352,1352,2008_002741,3.299732,train
5157,5157,2009_001598,3.299772,train
11310,11310,2011_002748,3.3,train
11053,11053,2011_002137,3.3,train
9032,9032,2010_003994,3.3,train
756,756,2008_001539,3.3,train
11527,11527,2011_003254,3.3,train
7274,7274,2010_000446,3.3,train
436,436,2008_000880,3.3,train
6528,6528,2009_004263,3.3,train
9430,9430,2010_004779,3.3,train
10551,10551,2011_001022,3.3,train
4320,4320,2008_008749,3.3,train
8769,8769,2010_003446,3.3,train
3756,3756,2008_007599,3.3,train
7480,7480,2010_000857,3.3,train
10804,10804,2011_001608,3.3,train
9312,9312,2010_004542,3.3,train
10740,10740,2011_001456,3.3,train
8603,8603,2010_003114,3.3,train
3509,3509,2008_007098,3.3,train
9733,9733,2010_005379,3.3,train
360,360,2008_000727,3.3,train
3163,3163,2008_006389,3.3,train
4678,4678,2009_000676,3.3,train
8405,8405,2010_002716,3.3,train
9952,9952,2010_005800,3.3,train
533,533,2008_001076,3.3,train
7882,7882,2010_001669,3.3,train
10708,10708,2011_001370,3.3,train
11153,11153,2011_002386,3.3,train
7928,7928,2010_001757,3.3,train
11158,11158,2011_002393,3.3,train
10867,10867,2011_001741,3.3,train
10029,10029,2010_005948,3.3,train
733,733,2008_001493,3.3,train
10203,10203,2011_000228,3.3,train
543,543,2008_001099,3.3,train
9153,9153,2010_004222,3.3,train
1023,1023,2008_002069,3.3,train
7762,7762,2010_001422,3.3,train
10377,10377,2011_000607,3.3,train
3776,3776,2008_007648,3.3,train
550,550,2008_001114,3.3,train
10510,10510,2011_000932,3.3,train
10287,10287,2011_000418,3.3,train
8287,8287,2010_002482,3.3,train
755,755,2008_001538,3.3,train
6940,6940,2009_005087,3.3,train
8261,8261,2010_002431,3.3,train
9537,9537,2010_004989,3.3,train
2653,2653,2008_005360,3.3,train
11422,11422,2011_002999,3.3,train
8134,8134,2010_002180,3.3,train
9123,9123,2010_004162,3.3,train
83,83,2008_000183,3.3,train
749,749,2008_001527,3.3,train
10955,10955,2011_001928,3.3,train
11443,11443,2011_003043,3.3,train
7844,7844,2010_001586,3.3,train
2372,2372,2008_004778,3.30009,train
10352,10352,2011_000551,3.300418,train
7194,7194,2010_000284,3.300609,train
7409,7409,2010_000712,3.30064,train
1864,1864,2008_003776,3.30064,train
432,432,2008_000873,3.3009410000000003,train
4240,4240,2008_008589,3.301243,train
6690,6690,2009_004590,3.301652,train
8068,8068,2010_002041,3.301839,train
11176,11176,2011_002429,3.302283,train
7781,7781,2010_001457,3.3023480000000003,train
3920,3920,2008_007931,3.3024940000000003,train
1705,1705,2008_003463,3.3027,train
5172,5172,2009_001627,3.302936,train
8974,8974,2010_003871,3.3029589999999995,train
6153,6153,2009_003538,3.3030690000000003,train
9421,9421,2010_004765,3.303153,train
10245,10245,2011_000317,3.303252,train
258,258,2008_000519,3.303353,train
1269,1269,2008_002568,3.303671,train
6708,6708,2009_004630,3.303752,train
6911,6911,2009_005037,3.3037870000000003,train
9625,9625,2010_005159,3.303825,train
4051,4051,2008_008206,3.30438,train
158,158,2008_000318,3.304513,train
2860,2860,2008_005779,3.3047230000000005,train
7003,7003,2009_005211,3.304903,train
9739,9739,2010_005389,3.305,train
7322,7322,2010_000537,3.305,train
9226,9226,2010_004360,3.305021,train
694,694,2008_001415,3.30505,train
3395,3395,2008_006872,3.305342,train
7754,7754,2010_001408,3.305382,train
500,500,2008_001021,3.305423,train
5687,5687,2009_002625,3.3054360000000003,train
4754,4754,2009_000821,3.305512,train
4648,4648,2009_000617,3.305738,train
1719,1719,2008_003484,3.305764,train
3982,3982,2008_008055,3.3064410000000004,train
10683,10683,2011_001311,3.306658,train
2265,2265,2008_004581,3.306719,train
1225,1225,2008_002473,3.306822,train
10524,10524,2011_000971,3.307117,train
5625,5625,2009_002521,3.307192,train
8933,8933,2010_003784,3.307344,train
10253,10253,2011_000338,3.307405,train
2207,2207,2008_004469,3.3074480000000004,train
9839,9839,2010_005578,3.307514,train
1347,1347,2008_002732,3.307722,train
2467,2467,2008_004982,3.307811,train
3512,3512,2008_007105,3.307959,train
201,201,2008_000408,3.307996,train
9131,9131,2010_004178,3.308246,train
3333,3333,2008_006747,3.308616,train
8179,8179,2010_002269,3.308981,train
10199,10199,2011_000221,3.3090580000000003,train
11453,11453,2011_003063,3.3090589999999995,train
4757,4757,2009_000825,3.309068,train
4967,4967,2009_001229,3.3092620000000004,train
1491,1491,2008_003025,3.309279,train
7608,7608,2010_001117,3.309789,train
3447,3447,2008_006969,3.309792,train
5780,5780,2009_002808,3.309961,train
8259,8259,2010_002427,3.31,train
3806,3806,2008_007704,3.31,train
8412,8412,2010_002729,3.31,train
8615,8615,2010_003137,3.31,train
5208,5208,2009_001696,3.31,train
2614,2614,2008_005282,3.31,train
5122,5122,2009_001522,3.31,train
5897,5897,2009_003043,3.31,train
9352,9352,2010_004621,3.31,train
5220,5220,2009_001723,3.31,train
