,img,difficulty_score,split
7021,2009_005246,3.34,train
7022,2009_005247,3.16,train
7023,2009_005251,2.8044849999999997,test
7024,2009_005256,3.23,val
7025,2009_005257,3.73317,train
7026,2009_005260,3.18,train
7027,2009_005262,2.802827,train
7028,2009_005263,2.95,test
7029,2009_005265,3.46,val
7030,2009_005267,3.356411,val
7031,2009_005268,3.15,val
7032,2009_005269,3.359208,val
7033,2009_005272,2.86,val
7034,2009_005278,4.602885,val
7035,2009_005279,3.577344,test
7036,2009_005282,3.03,test
7037,2009_005286,3.418732,train
7038,2009_005287,3.39,val
7039,2009_005288,5.274375,train
7040,2009_005292,3.36,train
7041,2009_005293,3.44,val
7042,2009_005294,3.24,test
7043,2009_005297,3.29,train
7044,2009_005299,3.177229,train
7045,2009_005300,3.69,test
7046,2009_005302,3.02,train
7047,2009_005303,3.35,val
7048,2009_005307,2.87,train
7049,2009_005308,4.755038,test
7050,2009_005309,3.63,test
7051,2009_005310,3.49,train
7052,2009_005311,3.385,train
7053,2010_000001,3.26,test
7054,2010_000002,3.04,val
7055,2010_000003,3.234612,train
7056,2010_000009,3.2750779999999997,val
7057,2010_000014,2.96792,val
7058,2010_000015,3.3930800000000003,train
7059,2010_000018,3.29,train
7060,2010_000020,3.4337129999999996,val
7061,2010_000023,2.85,train
7062,2010_000024,3.753797,test
7063,2010_000026,2.8873,train
7064,2010_000027,3.25,train
7065,2010_000031,3.15,test
7066,2010_000033,2.934541,train
7067,2010_000035,3.536261,train
7068,2010_000036,3.05,train
7069,2010_000038,3.15,train
7070,2010_000043,3.42,test
7071,2010_000045,2.860793,train
7072,2010_000048,3.17,train
7073,2010_000050,3.05,test
7074,2010_000052,3.179682,train
7075,2010_000053,3.26,val
7076,2010_000054,3.21,train
7077,2010_000055,2.95558,test
7078,2010_000056,3.39,train
7079,2010_000061,2.95,train
7080,2010_000063,3.064283,test
7081,2010_000065,3.423514,val
7082,2010_000067,3.206552,test
7083,2010_000069,5.091976,train
7084,2010_000071,3.193622,train
7085,2010_000072,2.9738830000000003,train
7086,2010_000073,3.09,val
7087,2010_000074,3.9202339999999998,val
7088,2010_000075,2.81,test
7089,2010_000076,3.18,val
7090,2010_000079,3.21,train
7091,2010_000080,3.43,val
7092,2010_000082,2.79,train
7093,2010_000083,3.769368,train
7094,2010_000084,3.3327970000000002,val
7095,2010_000085,3.3891169999999997,test
7096,2010_000087,3.32,train
7097,2010_000088,3.670168,train
7098,2010_000089,3.89541,val
7099,2010_000090,3.19,train
7100,2010_000091,3.01,train
7101,2010_000095,3.31,val
7102,2010_000097,3.16,train
7103,2010_000098,3.7440910000000005,train
7104,2010_000099,2.845154,test
7105,2010_000103,3.096162,train
7106,2010_000109,3.32,train
7107,2010_000110,3.17,test
7108,2010_000111,3.14,val
7109,2010_000113,3.03,train
7110,2010_000114,3.771038,val
7111,2010_000117,3.1339770000000002,test
7112,2010_000118,3.091645,val
7113,2010_000120,3.139194,val
7114,2010_000124,3.607632,train
7115,2010_000127,4.343026999999999,train
7116,2010_000131,3.181136,train
7117,2010_000132,4.058432,val
7118,2010_000133,3.19,train
7119,2010_000136,3.093644,train
7120,2010_000137,5.652565,train
7121,2010_000138,3.221962,test
7122,2010_000139,3.3613760000000004,train
7123,2010_000140,3.551047,train
7124,2010_000141,5.36,train
7125,2010_000145,3.09,train
7126,2010_000148,3.4474480000000005,test
7127,2010_000151,2.95208,train
7128,2010_000152,2.7,test
7129,2010_000157,2.86,train
7130,2010_000159,2.96,val
7131,2010_000160,3.28094,train
7132,2010_000162,3.13,test
7133,2010_000163,3.220992,train
7134,2010_000165,3.21,train
7135,2010_000169,3.106057,train
7136,2010_000170,3.24,train
7137,2010_000172,3.42,train
7138,2010_000174,3.35,test
7139,2010_000175,2.82,train
7140,2010_000177,3.45,train
7141,2010_000178,4.544055,train
7142,2010_000182,3.01,test
7143,2010_000183,3.22,train
7144,2010_000184,2.85,test
7145,2010_000187,3.220159,val
7146,2010_000189,2.89,test
7147,2010_000190,2.99,train
7148,2010_000193,3.1,val
7149,2010_000194,3.3136699999999997,train
7150,2010_000195,4.250039,train
7151,2010_000196,3.203302,train
7152,2010_000197,3.04,train
7153,2010_000198,3.28,train
7154,2010_000199,3.15,train
7155,2010_000202,3.19,val
7156,2010_000203,3.045341,test
7157,2010_000204,3.29,train
7158,2010_000209,3.44,test
7159,2010_000211,3.33,val
7160,2010_000213,3.6005809999999996,val
7161,2010_000216,3.024162,train
7162,2010_000218,3.16,train
7163,2010_000222,3.07,train
7164,2010_000224,3.1907900000000002,test
7165,2010_000227,3.108651,train
7166,2010_000229,2.97,train
7167,2010_000233,3.25,train
7168,2010_000234,3.89,test
7169,2010_000238,3.382365,train
7170,2010_000241,2.8102669999999996,train
7171,2010_000244,3.05,test
7172,2010_000245,3.4748040000000002,test
7173,2010_000246,3.29,test
7174,2010_000247,3.7275699999999996,train
7175,2010_000248,3.590382,train
7176,2010_000249,3.4178580000000003,train
7177,2010_000250,3.01,train
7178,2010_000254,2.907929,train
7179,2010_000255,3.34,test
7180,2010_000256,3.39,train
7181,2010_000260,3.85,val
7182,2010_000261,3.0971040000000003,test
7183,2010_000262,3.75,test
7184,2010_000263,3.59,test
7185,2010_000264,2.987443,train
7186,2010_000266,3.15,test
7187,2010_000269,5.655304,train
7188,2010_000270,2.79,val
7189,2010_000272,3.37,train
7190,2010_000273,3.05,train
7191,2010_000276,3.06,train
7192,2010_000279,3.0,test
7193,2010_000283,3.083703,train
7194,2010_000284,3.3006089999999997,train
7195,2010_000285,2.96,val
7196,2010_000286,3.13,test
7197,2010_000291,3.11,test
7198,2010_000293,3.096563,val
7199,2010_000295,2.88,test
7200,2010_000296,3.06,val
7201,2010_000299,3.28,val
7202,2010_000302,2.9,val
7203,2010_000303,3.193365,train
7204,2010_000307,3.161671,test
7205,2010_000308,3.31,train
7206,2010_000309,3.570294,test
7207,2010_000310,3.23,train
7208,2010_000312,3.27,val
7209,2010_000313,3.33,test
7210,2010_000317,2.95,train
7211,2010_000318,3.28,train
7212,2010_000320,2.855689,test
7213,2010_000321,3.24,val
7214,2010_000323,3.45,test
7215,2010_000324,3.071673,train
7216,2010_000325,4.09,val
7217,2010_000327,3.445,test
7218,2010_000329,3.09,test
7219,2010_000330,3.08,val
7220,2010_000335,3.150791,test
7221,2010_000336,3.12,train
7222,2010_000337,3.2466939999999997,test
7223,2010_000342,2.844443,train
7224,2010_000344,3.15,test
7225,2010_000347,2.96,test
7226,2010_000349,3.138648,val
7227,2010_000351,3.52,val
7228,2010_000352,3.8575519999999996,val
7229,2010_000356,3.076016,test
7230,2010_000358,3.02,train
7231,2010_000361,3.43,train
7232,2010_000362,2.826914,train
7233,2010_000370,3.108641,test
7234,2010_000371,3.404428,val
7235,2010_000372,3.18,test
7236,2010_000374,2.982863,train
7237,2010_000375,3.34,train
7238,2010_000376,3.31,test
7239,2010_000377,3.32,val
7240,2010_000379,3.221552,test
7241,2010_000381,3.313024,train
7242,2010_000382,3.255607,train
7243,2010_000384,3.09,test
7244,2010_000386,4.013471,test
7245,2010_000388,3.19,train
7246,2010_000389,3.23,val
7247,2010_000390,3.166328,test
7248,2010_000392,2.97,val
7249,2010_000393,3.02,train
7250,2010_000394,3.2567180000000002,train
7251,2010_000395,3.156094,val
7252,2010_000399,3.11,val
7253,2010_000401,3.26,train
7254,2010_000404,3.19,val
7255,2010_000406,3.069466,test
7256,2010_000409,3.26,val
7257,2010_000413,5.12833,test
7258,2010_000415,3.41,train
7259,2010_000418,3.03,test
7260,2010_000419,3.383865,test
7261,2010_000420,3.24,val
7262,2010_000422,3.150383,val
7263,2010_000426,3.16,test
7264,2010_000427,2.96,val
7265,2010_000431,3.42,test
7266,2010_000432,3.4745589999999997,val
7267,2010_000433,3.16,train
7268,2010_000435,3.4114400000000002,train
7269,2010_000436,3.136659,train
7270,2010_000437,3.014829,test
7271,2010_000439,3.28,val
7272,2010_000442,3.262274,train
7273,2010_000444,4.256662,test
7274,2010_000446,3.3,train
7275,2010_000447,3.069868,train
7276,2010_000448,3.71,val
7277,2010_000449,5.522202,test
7278,2010_000453,2.976076,val
7279,2010_000456,3.159073,test
7280,2010_000458,3.2,train
7281,2010_000459,3.189684,train
7282,2010_000461,3.43,val
7283,2010_000462,3.15,train
7284,2010_000463,4.246621,test
7285,2010_000465,3.32,test
7286,2010_000466,2.997656,val
7287,2010_000468,3.061743,test
7288,2010_000469,2.9741020000000002,train
7289,2010_000470,3.047156,test
7290,2010_000473,3.47,train
7291,2010_000474,3.215,train
7292,2010_000475,3.17,train
7293,2010_000477,2.769151,train
7294,2010_000480,3.41,train
7295,2010_000483,3.24,train
7296,2010_000484,2.88,val
7297,2010_000485,3.01,test
7298,2010_000488,3.2005689999999998,test
7299,2010_000490,3.34,train
7300,2010_000492,3.2456509999999996,test
7301,2010_000493,3.35,train
7302,2010_000495,3.107379,train
7303,2010_000497,3.48,train
7304,2010_000498,3.24,train
7305,2010_000500,3.06,train
7306,2010_000502,3.22,val
7307,2010_000503,3.25,val
7308,2010_000506,2.73,train
7309,2010_000508,3.143169,test
7310,2010_000510,2.994137,train
7311,2010_000511,3.0300540000000002,train
7312,2010_000513,3.200273,test
7313,2010_000515,3.225129,val
7314,2010_000519,3.250422,train
7315,2010_000522,3.28,train
7316,2010_000524,3.3404190000000002,test
7317,2010_000526,2.963654,train
7318,2010_000527,3.281424,test
7319,2010_000530,3.3320870000000005,train
7320,2010_000534,3.5,train
7321,2010_000536,3.08,train
7322,2010_000537,3.305,train
7323,2010_000538,3.195,test
7324,2010_000541,2.770911,train
7325,2010_000545,2.89,train
7326,2010_000547,3.34,val
7327,2010_000548,3.33,train
7328,2010_000549,2.98,test
7329,2010_000552,3.024483,test
7330,2010_000553,3.11,train
7331,2010_000556,3.18,train
7332,2010_000557,2.90863,train
7333,2010_000559,3.28,val
7334,2010_000561,3.0585240000000002,val
7335,2010_000562,3.15,train
7336,2010_000564,3.044171,test
7337,2010_000567,2.77,val
7338,2010_000568,3.26,train
7339,2010_000571,3.21,val
7340,2010_000572,3.19,test
7341,2010_000573,5.07515,train
7342,2010_000574,3.158076,train
7343,2010_000576,2.9618,val
7344,2010_000577,3.075006,train
7345,2010_000578,3.235,test
7346,2010_000581,3.17,test
7347,2010_000582,3.29,train
7348,2010_000583,2.78,test
7349,2010_000586,3.013586,val
7350,2010_000588,3.28,train
7351,2010_000590,3.76,train
7352,2010_000591,4.239809999999999,test
7353,2010_000601,3.335353,val
7354,2010_000602,4.217262,train
7355,2010_000603,3.59,val
7356,2010_000604,3.199568,test
7357,2010_000608,2.885194,train
7358,2010_000613,3.339438,train
7359,2010_000616,3.074394,test
7360,2010_000617,3.390675,val
7361,2010_000621,2.85,train
7362,2010_000622,3.000137,test
7363,2010_000624,3.16,train
7364,2010_000626,3.041081,train
7365,2010_000628,3.144603,train
7366,2010_000630,3.24,test
7367,2010_000632,3.164133,train
7368,2010_000633,3.456234,train
7369,2010_000635,3.05,train
7370,2010_000639,3.21,train
7371,2010_000641,2.87,train
7372,2010_000644,3.030014,train
7373,2010_000645,3.36,test
7374,2010_000646,3.52,val
7375,2010_000647,3.32,test
7376,2010_000648,3.2,train
7377,2010_000651,3.000363,train
7378,2010_000655,2.911391,test
7379,2010_000658,3.16,train
7380,2010_000661,3.100479,train
7381,2010_000664,2.955235,train
7382,2010_000665,3.06,val
7383,2010_000666,3.12,train
7384,2010_000667,3.10311,train
7385,2010_000669,3.95,train
7386,2010_000671,3.35,train
7387,2010_000674,3.86,val
7388,2010_000675,3.05,test
7389,2010_000678,3.25,train
7390,2010_000679,3.32,val
7391,2010_000681,3.14,train
7392,2010_000682,4.04055,val
7393,2010_000683,3.036668,train
7394,2010_000685,3.157036,train
7395,2010_000687,3.113835,train
7396,2010_000688,3.267684,val
7397,2010_000689,3.34,test
7398,2010_000690,3.618442,train
7399,2010_000691,3.92,train
7400,2010_000692,4.594641,train
7401,2010_000694,3.202423,test
7402,2010_000695,3.184687,train
7403,2010_000697,3.4397510000000002,test
7404,2010_000702,3.09,test
7405,2010_000705,3.6961559999999998,train
7406,2010_000707,3.08,train
7407,2010_000710,3.21,train
7408,2010_000711,3.24,test
7409,2010_000712,3.30064,train
7410,2010_000715,3.15,test
7411,2010_000716,3.042365,train
7412,2010_000717,3.06,test
7413,2010_000721,2.89,train
7414,2010_000722,3.0678799999999997,test
7415,2010_000723,3.21,val
7416,2010_000724,3.19,train
7417,2010_000726,3.12,test
7418,2010_000727,3.066805,val
7419,2010_000729,3.55,test
7420,2010_000731,3.6676580000000003,train
7421,2010_000735,2.91,train
7422,2010_000737,3.52,test
7423,2010_000738,3.434187,train
7424,2010_000739,3.18,train
7425,2010_000740,3.25,train
7426,2010_000743,3.68,train
7427,2010_000744,3.259256,train
7428,2010_000746,3.14,train
7429,2010_000747,3.1,train
7430,2010_000748,3.08,test
7431,2010_000749,3.16,train
7432,2010_000750,2.936754,train
7433,2010_000754,3.997171,train
7434,2010_000759,2.906441,train
7435,2010_000760,3.2128520000000003,val
7436,2010_000761,3.44,test
7437,2010_000764,3.28128,train
7438,2010_000765,3.56,val
7439,2010_000769,3.030158,val
7440,2010_000770,5.35,train
7441,2010_000771,3.07323,train
7442,2010_000772,3.03,val
7443,2010_000773,3.41,train
7444,2010_000778,3.2550790000000003,val
7445,2010_000782,3.48,train
7446,2010_000785,3.240605,test
7447,2010_000786,3.35,train
7448,2010_000787,3.367111,train
7449,2010_000788,3.2,train
7450,2010_000791,2.8006,train
7451,2010_000792,3.53,val
7452,2010_000797,3.41,train
7453,2010_000799,2.841919,train
7454,2010_000800,3.32,train
7455,2010_000802,2.98,train
7456,2010_000803,3.221966,test
7457,2010_000805,3.10775,test
7458,2010_000806,3.05,train
7459,2010_000807,3.098451,train
7460,2010_000808,3.01,train
7461,2010_000810,2.989521,train
7462,2010_000811,3.276928,test
7463,2010_000814,3.22,train
7464,2010_000815,3.46,test
7465,2010_000821,3.45243,val
7466,2010_000822,3.04,train
7467,2010_000827,3.245237,train
7468,2010_000828,3.12,train
7469,2010_000829,3.24,train
7470,2010_000830,4.13,train
7471,2010_000831,3.17,train
7472,2010_000836,2.85,val
7473,2010_000837,2.858011,train
7474,2010_000838,3.222252,test
7475,2010_000842,3.47,test
7476,2010_000846,3.19,train
7477,2010_000847,3.86,val
7478,2010_000849,3.276688,val
7479,2010_000855,3.28,train
7480,2010_000857,3.3,train
7481,2010_000860,3.12,test
7482,2010_000862,3.0591310000000003,train
7483,2010_000863,2.86,train
7484,2010_000865,3.662525,train
7485,2010_000866,3.868315,val
7486,2010_000870,3.28,train
7487,2010_000871,3.22099,val
7488,2010_000872,2.88924,test
7489,2010_000874,3.08,val
7490,2010_000875,3.11,train
7491,2010_000876,3.54,test
7492,2010_000879,3.04,train
7493,2010_000883,3.13,train
7494,2010_000885,3.21,train
7495,2010_000887,3.248084,val
7496,2010_000889,3.019155,train
7497,2010_000891,2.8960470000000003,train
7498,2010_000893,3.51,train
7499,2010_000897,3.18027,train
7500,2010_000898,2.928339,train
7501,2010_000899,2.884455,train
7502,2010_000904,3.31,test
7503,2010_000906,3.321557,val
7504,2010_000907,3.09,val
7505,2010_000908,3.17,train
7506,2010_000910,3.2211,train
7507,2010_000912,3.277596,test
7508,2010_000914,3.28,train
7509,2010_000915,3.75883,test
7510,2010_000918,3.19,test
7511,2010_000920,3.12986,train
7512,2010_000922,3.259148,train
7513,2010_000923,2.878509,train
7514,2010_000926,2.883526,val
7515,2010_000927,3.05,test
7516,2010_000928,3.092807,train
7517,2010_000929,3.16,val
7518,2010_000931,4.515501,train
7519,2010_000938,3.7265099999999998,test
7520,2010_000939,3.91,val
7521,2010_000941,3.11,train
7522,2010_000942,3.437238,train
7523,2010_000944,3.3251169999999997,val
7524,2010_000945,3.576463,train
7525,2010_000947,3.46,val
7526,2010_000948,2.94,train
7527,2010_000952,3.34,train
7528,2010_000954,3.39,train
7529,2010_000955,3.24,val
7530,2010_000956,3.762153,val
7531,2010_000959,3.233918,val
7532,2010_000961,3.04,test
7533,2010_000968,3.4010870000000004,train
7534,2010_000970,3.56,val
7535,2010_000971,2.81,train
7536,2010_000973,3.2,train
7537,2010_000974,3.78,val
7538,2010_000975,3.09,train
7539,2010_000978,3.07,test
7540,2010_000979,3.45,val
7541,2010_000981,3.02105,train
7542,2010_000983,3.190427,test
7543,2010_000984,3.238354,test
7544,2010_000986,2.96,val
7545,2010_000989,3.02,train
7546,2010_000991,3.47,train
7547,2010_000993,3.066112,val
7548,2010_000994,2.971751,train
7549,2010_000995,3.22,test
7550,2010_000996,2.8462709999999998,train
7551,2010_001000,3.04,train
7552,2010_001002,3.107133,train
7553,2010_001006,3.2264150000000003,train
7554,2010_001008,2.969729,train
7555,2010_001009,2.95,train
7556,2010_001010,2.9286529999999997,test
7557,2010_001011,3.13,test
7558,2010_001012,3.25,train
7559,2010_001013,2.84,train
7560,2010_001016,2.94,val
7561,2010_001017,2.8393479999999998,val
7562,2010_001020,3.29,val
7563,2010_001021,3.42,test
7564,2010_001023,3.245,test
7565,2010_001024,3.16,train
7566,2010_001025,3.18,test
7567,2010_001030,3.26,val
7568,2010_001032,3.052296,test
7569,2010_001036,3.235614,train
7570,2010_001039,2.74,val
7571,2010_001042,2.86,test
7572,2010_001043,3.104458,train
7573,2010_001044,3.61,val
7574,2010_001049,3.15,val
7575,2010_001051,3.21,test
7576,2010_001052,3.206371,train
7577,2010_001054,2.8357240000000004,train
7578,2010_001057,3.35,train
7579,2010_001061,2.92,train
7580,2010_001063,3.11,test
7581,2010_001066,3.415664,test
7582,2010_001069,2.88,val
7583,2010_001070,3.170641,train
7584,2010_001074,3.13,train
7585,2010_001076,3.37,train
7586,2010_001077,3.0740790000000002,test
7587,2010_001079,3.16,train
7588,2010_001080,3.59,test
7589,2010_001082,3.14,train
7590,2010_001085,3.069345,test
7591,2010_001087,3.233143,val
7592,2010_001089,2.86,train
7593,2010_001092,3.0258950000000002,train
7594,2010_001094,3.84,val
7595,2010_001098,3.12,val
7596,2010_001099,3.26,train
7597,2010_001100,3.01,train
7598,2010_001103,3.08,train
7599,2010_001104,3.5191239999999997,train
7600,2010_001105,3.28,train
7601,2010_001106,3.4678519999999997,train
7602,2010_001107,3.35,train
7603,2010_001109,3.266209,train
7604,2010_001110,3.09,test
7605,2010_001111,3.155389,train
7606,2010_001112,3.38893,train
7607,2010_001113,4.171603,val
7608,2010_001117,3.309789,val
7609,2010_001118,3.56,train
7610,2010_001119,3.318058,val
7611,2010_001120,3.17562,val
7612,2010_001121,3.19,train
7613,2010_001123,6.210056,test
7614,2010_001124,3.8574900000000003,train
7615,2010_001125,2.97,train
7616,2010_001126,3.7307910000000004,test
7617,2010_001127,3.31,test
7618,2010_001130,3.28,train
7619,2010_001131,3.1974419999999997,test
7620,2010_001134,3.25,train
7621,2010_001139,3.108146,train
7622,2010_001140,3.22,train
7623,2010_001142,3.54,test
7624,2010_001143,3.36984,val
7625,2010_001147,3.57,val
7626,2010_001148,3.23,train
7627,2010_001149,3.43,test
7628,2010_001151,3.251049,train
7629,2010_001152,3.49,val
7630,2010_001154,3.3410599999999997,val
7631,2010_001158,3.206181,val
7632,2010_001159,2.79,test
